Image ID,Resolution Category,Size (KB),Time Taken (ms),TrialNum,Method,Filters
26,2K,590,51.40,1,WASM,SobelFilter
26,2K,590,422.70,2,JS,SobelFilter
26,2K,590,29.40,2,WASM,SobelFilter
26,2K,590,353.10,3,JS,SobelFilter
26,2K,590,28.60,3,WASM,SobelFilter
26,2K,590,421.60,4,JS,SobelFilter
26,2K,590,43.60,4,WASM,SobelFilter
26,2K,590,426.80,5,JS,SobelFilter
26,2K,590,33.10,5,WASM,SobelFilter
26,2K,590,373.80,6,JS,SobelFilter
26,2K,590,34.90,6,WASM,SobelFilter
26,2K,590,350.90,7,JS,SobelFilter
26,2K,590,30.90,7,WASM,SobelFilter
26,2K,590,355.30,8,JS,SobelFilter
26,2K,590,29.70,8,WASM,SobelFilter
26,2K,590,338.30,9,JS,SobelFilter
26,2K,590,28.00,9,WASM,SobelFilter
26,2K,590,334.90,10,JS,SobelFilter
26,2K,590,32.40,10,WASM,SobelFilter
27,2K,720,326.80,1,JS,SobelFilter
27,2K,720,28.40,1,WASM,SobelFilter
27,2K,720,334.10,2,JS,SobelFilter
27,2K,720,29.00,2,WASM,SobelFilter
27,2K,720,377.90,3,JS,SobelFilter
27,2K,720,33.30,3,WASM,SobelFilter
27,2K,720,376.80,4,JS,SobelFilter
27,2K,720,31.90,4,WASM,SobelFilter
27,2K,720,349.10,5,JS,SobelFilter
27,2K,720,31.50,5,WASM,SobelFilter
27,2K,720,346.20,6,JS,SobelFilter
27,2K,720,29.70,6,WASM,SobelFilter
27,2K,720,348.60,7,JS,SobelFilter
27,2K,720,29.10,7,WASM,SobelFilter
27,2K,720,334.60,8,JS,SobelFilter
27,2K,720,29.20,8,WASM,SobelFilter
27,2K,720,406.30,9,JS,SobelFilter
27,2K,720,31.90,9,WASM,SobelFilter
27,2K,720,364.30,10,JS,SobelFilter
27,2K,720,36.80,10,WASM,SobelFilter
28,2K,681,376.80,1,JS,SobelFilter
28,2K,681,29.40,1,WASM,SobelFilter
28,2K,681,352.80,2,JS,SobelFilter
28,2K,681,30.10,2,WASM,SobelFilter
28,2K,681,355.20,3,JS,SobelFilter
28,2K,681,31.60,3,WASM,SobelFilter
28,2K,681,425.70,4,JS,SobelFilter
28,2K,681,48.00,4,WASM,SobelFilter
28,2K,681,629.30,5,JS,SobelFilter
28,2K,681,41.50,5,WASM,SobelFilter
28,2K,681,482.70,6,JS,SobelFilter
28,2K,681,37.70,6,WASM,SobelFilter
28,2K,681,465.70,7,JS,SobelFilter
28,2K,681,36.30,7,WASM,SobelFilter
28,2K,681,423.90,8,JS,SobelFilter
28,2K,681,30.90,8,WASM,SobelFilter
28,2K,681,367.00,9,JS,SobelFilter
28,2K,681,35.40,9,WASM,SobelFilter
28,2K,681,350.40,10,JS,SobelFilter
28,2K,681,28.70,10,WASM,SobelFilter
29,2K,727,363.30,1,JS,SobelFilter
29,2K,727,30.30,1,WASM,SobelFilter
29,2K,727,355.30,2,JS,SobelFilter
29,2K,727,31.10,2,WASM,SobelFilter
29,2K,727,396.60,3,JS,SobelFilter
29,2K,727,36.60,3,WASM,SobelFilter
29,2K,727,389.90,4,JS,SobelFilter
29,2K,727,30.80,4,WASM,SobelFilter
29,2K,727,363.80,5,JS,SobelFilter
29,2K,727,29.90,5,WASM,SobelFilter
29,2K,727,352.40,6,JS,SobelFilter
29,2K,727,29.40,6,WASM,SobelFilter
29,2K,727,360.60,7,JS,SobelFilter
29,2K,727,32.00,7,WASM,SobelFilter
29,2K,727,329.50,8,JS,SobelFilter
29,2K,727,26.40,8,WASM,SobelFilter
29,2K,727,338.90,9,JS,SobelFilter
29,2K,727,40.50,9,WASM,SobelFilter
29,2K,727,357.30,10,JS,SobelFilter
29,2K,727,29.90,10,WASM,SobelFilter
30,2K,649,356.40,1,JS,SobelFilter
30,2K,649,30.80,1,WASM,SobelFilter
30,2K,649,348.90,2,JS,SobelFilter
30,2K,649,29.10,2,WASM,SobelFilter
30,2K,649,352.60,3,JS,SobelFilter
30,2K,649,30.00,3,WASM,SobelFilter
30,2K,649,363.30,4,JS,SobelFilter
30,2K,649,29.60,4,WASM,SobelFilter
30,2K,649,360.10,5,JS,SobelFilter
30,2K,649,30.20,5,WASM,SobelFilter
30,2K,649,350.10,6,JS,SobelFilter
30,2K,649,29.20,6,WASM,SobelFilter
30,2K,649,347.00,7,JS,SobelFilter
30,2K,649,29.20,7,WASM,SobelFilter
30,2K,649,349.80,8,JS,SobelFilter
30,2K,649,29.30,8,WASM,SobelFilter
30,2K,649,348.70,9,JS,SobelFilter
30,2K,649,30.40,9,WASM,SobelFilter
30,2K,649,352.00,10,JS,SobelFilter
30,2K,649,30.70,10,WASM,SobelFilter
31,4K,1010,757.20,1,JS,SobelFilter
31,4K,1010,81.50,1,WASM,SobelFilter
31,4K,1010,763.80,2,JS,SobelFilter
31,4K,1010,67.70,2,WASM,SobelFilter
31,4K,1010,744.30,3,JS,SobelFilter
31,4K,1010,63.10,3,WASM,SobelFilter
31,4K,1010,714.10,4,JS,SobelFilter
31,4K,1010,74.30,4,WASM,SobelFilter
31,4K,1010,787.30,5,JS,SobelFilter
31,4K,1010,64.40,5,WASM,SobelFilter
31,4K,1010,748.90,6,JS,SobelFilter
31,4K,1010,62.90,6,WASM,SobelFilter
31,4K,1010,721.30,7,JS,SobelFilter
31,4K,1010,64.40,7,WASM,SobelFilter
31,4K,1010,723.70,8,JS,SobelFilter
31,4K,1010,67.00,8,WASM,SobelFilter
31,4K,1010,743.30,9,JS,SobelFilter
31,4K,1010,64.80,9,WASM,SobelFilter
31,4K,1010,740.50,10,JS,SobelFilter
31,4K,1010,61.50,10,WASM,SobelFilter
32,4K,1273,734.90,1,JS,SobelFilter
32,4K,1273,61.90,1,WASM,SobelFilter
32,4K,1273,736.30,2,JS,SobelFilter
32,4K,1273,67.50,2,WASM,SobelFilter
32,4K,1273,745.30,3,JS,SobelFilter
32,4K,1273,62.90,3,WASM,SobelFilter
32,4K,1273,724.90,4,JS,SobelFilter
32,4K,1273,66.50,4,WASM,SobelFilter
32,4K,1273,740.50,5,JS,SobelFilter
32,4K,1273,65.00,5,WASM,SobelFilter
32,4K,1273,727.20,6,JS,SobelFilter
32,4K,1273,68.90,6,WASM,SobelFilter
32,4K,1273,738.60,7,JS,SobelFilter
32,4K,1273,62.80,7,WASM,SobelFilter
32,4K,1273,772.10,8,JS,SobelFilter
32,4K,1273,63.20,8,WASM,SobelFilter
32,4K,1273,717.50,9,JS,SobelFilter
32,4K,1273,63.90,9,WASM,SobelFilter
32,4K,1273,712.80,10,JS,SobelFilter
32,4K,1273,66.30,10,WASM,SobelFilter
33,4K,1294,751.80,1,JS,SobelFilter
33,4K,1294,62.80,1,WASM,SobelFilter
33,4K,1294,729.00,2,JS,SobelFilter
33,4K,1294,62.90,2,WASM,SobelFilter
33,4K,1294,760.20,3,JS,SobelFilter
33,4K,1294,61.90,3,WASM,SobelFilter
33,4K,1294,723.10,4,JS,SobelFilter
33,4K,1294,62.40,4,WASM,SobelFilter
33,4K,1294,724.80,5,JS,SobelFilter
33,4K,1294,67.60,5,WASM,SobelFilter
33,4K,1294,748.70,6,JS,SobelFilter
33,4K,1294,64.00,6,WASM,SobelFilter
33,4K,1294,727.70,7,JS,SobelFilter
33,4K,1294,65.90,7,WASM,SobelFilter
33,4K,1294,730.90,8,JS,SobelFilter
33,4K,1294,62.80,8,WASM,SobelFilter
33,4K,1294,730.80,9,JS,SobelFilter
33,4K,1294,64.70,9,WASM,SobelFilter
33,4K,1294,728.60,10,JS,SobelFilter
33,4K,1294,62.20,10,WASM,SobelFilter
34,4K,1274,753.60,1,JS,SobelFilter
34,4K,1274,62.80,1,WASM,SobelFilter
34,4K,1274,739.40,2,JS,SobelFilter
34,4K,1274,65.20,2,WASM,SobelFilter
34,4K,1274,749.10,3,JS,SobelFilter
34,4K,1274,66.30,3,WASM,SobelFilter
34,4K,1274,742.20,4,JS,SobelFilter
34,4K,1274,63.00,4,WASM,SobelFilter
34,4K,1274,740.70,5,JS,SobelFilter
34,4K,1274,67.50,5,WASM,SobelFilter
34,4K,1274,749.60,6,JS,SobelFilter
34,4K,1274,67.10,6,WASM,SobelFilter
34,4K,1274,746.80,7,JS,SobelFilter
34,4K,1274,67.20,7,WASM,SobelFilter
34,4K,1274,750.70,8,JS,SobelFilter
34,4K,1274,63.00,8,WASM,SobelFilter
34,4K,1274,748.30,9,JS,SobelFilter
34,4K,1274,63.00,9,WASM,SobelFilter
34,4K,1274,727.50,10,JS,SobelFilter
34,4K,1274,63.60,10,WASM,SobelFilter
35,4K,1292,744.60,1,JS,SobelFilter
35,4K,1292,67.10,1,WASM,SobelFilter
35,4K,1292,776.90,2,JS,SobelFilter
35,4K,1292,68.70,2,WASM,SobelFilter
35,4K,1292,782.70,3,JS,SobelFilter
35,4K,1292,62.50,3,WASM,SobelFilter
35,4K,1292,745.40,4,JS,SobelFilter
35,4K,1292,64.40,4,WASM,SobelFilter
35,4K,1292,729.40,5,JS,SobelFilter
35,4K,1292,62.60,5,WASM,SobelFilter
35,4K,1292,723.20,6,JS,SobelFilter
35,4K,1292,62.60,6,WASM,SobelFilter
35,4K,1292,834.40,7,JS,SobelFilter
35,4K,1292,67.60,7,WASM,SobelFilter
35,4K,1292,745.50,8,JS,SobelFilter
35,4K,1292,63.00,8,WASM,SobelFilter
35,4K,1292,756.70,9,JS,SobelFilter
35,4K,1292,63.60,9,WASM,SobelFilter
35,4K,1292,717.20,10,JS,SobelFilter
35,4K,1292,69.00,10,WASM,SobelFilter
36,4K,1374,737.30,1,JS,SobelFilter
36,4K,1374,59.70,1,WASM,SobelFilter
36,4K,1374,729.80,2,JS,SobelFilter
36,4K,1374,63.30,2,WASM,SobelFilter
36,4K,1374,801.00,3,JS,SobelFilter
36,4K,1374,63.50,3,WASM,SobelFilter
36,4K,1374,753.80,4,JS,SobelFilter
36,4K,1374,63.60,4,WASM,SobelFilter
36,4K,1374,747.50,5,JS,SobelFilter
36,4K,1374,67.30,5,WASM,SobelFilter
36,4K,1374,757.70,6,JS,SobelFilter
36,4K,1374,65.00,6,WASM,SobelFilter
36,4K,1374,752.60,7,JS,SobelFilter
36,4K,1374,68.00,7,WASM,SobelFilter
36,4K,1374,761.60,8,JS,SobelFilter
36,4K,1374,64.20,8,WASM,SobelFilter
36,4K,1374,740.90,9,JS,SobelFilter
36,4K,1374,68.10,9,WASM,SobelFilter
36,4K,1374,743.70,10,JS,SobelFilter
36,4K,1374,67.50,10,WASM,SobelFilter
37,4K,1349,759.90,1,JS,SobelFilter
37,4K,1349,62.40,1,WASM,SobelFilter
37,4K,1349,728.50,2,JS,SobelFilter
37,4K,1349,65.00,2,WASM,SobelFilter
37,4K,1349,742.50,3,JS,SobelFilter
37,4K,1349,61.10,3,WASM,SobelFilter
37,4K,1349,719.50,4,JS,SobelFilter
37,4K,1349,63.10,4,WASM,SobelFilter
37,4K,1349,728.00,5,JS,SobelFilter
37,4K,1349,62.80,5,WASM,SobelFilter
37,4K,1349,720.70,6,JS,SobelFilter
37,4K,1349,67.60,6,WASM,SobelFilter
37,4K,1349,733.50,7,JS,SobelFilter
37,4K,1349,67.40,7,WASM,SobelFilter
37,4K,1349,734.50,8,JS,SobelFilter
37,4K,1349,69.10,8,WASM,SobelFilter
37,4K,1349,739.20,9,JS,SobelFilter
37,4K,1349,62.70,9,WASM,SobelFilter
37,4K,1349,735.40,10,JS,SobelFilter
37,4K,1349,67.60,10,WASM,SobelFilter
38,4K,1353,746.40,1,JS,SobelFilter
38,4K,1353,66.30,1,WASM,SobelFilter
38,4K,1353,736.30,2,JS,SobelFilter
38,4K,1353,67.80,2,WASM,SobelFilter
38,4K,1353,755.40,3,JS,SobelFilter
38,4K,1353,64.20,3,WASM,SobelFilter
38,4K,1353,747.00,4,JS,SobelFilter
38,4K,1353,65.90,4,WASM,SobelFilter
38,4K,1353,742.50,5,JS,SobelFilter
38,4K,1353,67.40,5,WASM,SobelFilter
38,4K,1353,741.80,6,JS,SobelFilter
38,4K,1353,62.50,6,WASM,SobelFilter
38,4K,1353,724.10,7,JS,SobelFilter
38,4K,1353,61.90,7,WASM,SobelFilter
38,4K,1353,729.70,8,JS,SobelFilter
38,4K,1353,69.10,8,WASM,SobelFilter
38,4K,1353,740.70,9,JS,SobelFilter
38,4K,1353,62.50,9,WASM,SobelFilter
38,4K,1353,738.70,10,JS,SobelFilter
38,4K,1353,64.40,10,WASM,SobelFilter
39,4K,1443,750.20,1,JS,SobelFilter
39,4K,1443,68.70,1,WASM,SobelFilter
39,4K,1443,760.60,2,JS,SobelFilter
39,4K,1443,63.80,2,WASM,SobelFilter
39,4K,1443,751.30,3,JS,SobelFilter
39,4K,1443,64.70,3,WASM,SobelFilter
39,4K,1443,736.40,4,JS,SobelFilter
39,4K,1443,62.90,4,WASM,SobelFilter
39,4K,1443,752.70,5,JS,SobelFilter
39,4K,1443,63.00,5,WASM,SobelFilter
39,4K,1443,746.30,6,JS,SobelFilter
39,4K,1443,62.70,6,WASM,SobelFilter
39,4K,1443,731.60,7,JS,SobelFilter
39,4K,1443,62.70,7,WASM,SobelFilter
39,4K,1443,725.90,8,JS,SobelFilter
39,4K,1443,61.30,8,WASM,SobelFilter
39,4K,1443,725.90,9,JS,SobelFilter
39,4K,1443,66.00,9,WASM,SobelFilter
39,4K,1443,727.20,10,JS,SobelFilter
39,4K,1443,62.50,10,WASM,SobelFilter
40,4K,1484,732.90,1,JS,SobelFilter
40,4K,1484,64.80,1,WASM,SobelFilter
40,4K,1484,734.70,2,JS,SobelFilter
40,4K,1484,62.80,2,WASM,SobelFilter
40,4K,1484,733.70,3,JS,SobelFilter
40,4K,1484,68.80,3,WASM,SobelFilter
40,4K,1484,1183.60,4,JS,SobelFilter
40,4K,1484,131.70,4,WASM,SobelFilter
40,4K,1484,1434.00,5,JS,SobelFilter
40,4K,1484,85.20,5,WASM,SobelFilter
40,4K,1484,939.30,6,JS,SobelFilter
40,4K,1484,89.60,6,WASM,SobelFilter
40,4K,1484,910.00,7,JS,SobelFilter
40,4K,1484,67.10,7,WASM,SobelFilter
40,4K,1484,757.80,8,JS,SobelFilter
40,4K,1484,64.10,8,WASM,SobelFilter
40,4K,1484,714.00,9,JS,SobelFilter
40,4K,1484,66.10,9,WASM,SobelFilter
40,4K,1484,791.60,10,JS,SobelFilter
40,4K,1484,71.50,10,WASM,SobelFilter
41,8K,11240,3325.30,1,JS,SobelFilter
41,8K,11240,346.80,1,WASM,SobelFilter
41,8K,11240,3223.00,2,JS,SobelFilter
41,8K,11240,288.70,2,WASM,SobelFilter
41,8K,11240,3899.80,3,JS,SobelFilter
41,8K,11240,256.90,3,WASM,SobelFilter
41,8K,11240,3003.10,4,JS,SobelFilter
41,8K,11240,234.70,4,WASM,SobelFilter
41,8K,11240,2996.10,5,JS,SobelFilter
41,8K,11240,292.70,5,WASM,SobelFilter
41,8K,11240,2970.50,6,JS,SobelFilter
41,8K,11240,237.60,6,WASM,SobelFilter
41,8K,11240,2887.10,7,JS,SobelFilter
41,8K,11240,239.60,7,WASM,SobelFilter
41,8K,11240,2911.60,8,JS,SobelFilter
41,8K,11240,248.20,8,WASM,SobelFilter
41,8K,11240,2890.00,9,JS,SobelFilter
41,8K,11240,253.00,9,WASM,SobelFilter
41,8K,11240,2899.30,10,JS,SobelFilter
41,8K,11240,279.00,10,WASM,SobelFilter
42,8K,11029,2889.50,1,JS,SobelFilter
42,8K,11029,240.10,1,WASM,SobelFilter
42,8K,11029,2856.20,2,JS,SobelFilter
42,8K,11029,245.70,2,WASM,SobelFilter
42,8K,11029,2908.00,3,JS,SobelFilter
42,8K,11029,451.40,3,WASM,SobelFilter
42,8K,11029,3052.50,4,JS,SobelFilter
42,8K,11029,237.70,4,WASM,SobelFilter
42,8K,11029,3264.40,5,JS,SobelFilter
42,8K,11029,258.30,5,WASM,SobelFilter
42,8K,11029,3042.40,6,JS,SobelFilter
42,8K,11029,251.00,6,WASM,SobelFilter
42,8K,11029,3079.40,7,JS,SobelFilter
42,8K,11029,261.50,7,WASM,SobelFilter
42,8K,11029,2904.30,8,JS,SobelFilter
42,8K,11029,241.90,8,WASM,SobelFilter
42,8K,11029,2915.90,9,JS,SobelFilter
42,8K,11029,256.10,9,WASM,SobelFilter
42,8K,11029,2897.80,10,JS,SobelFilter
42,8K,11029,335.30,10,WASM,SobelFilter
43,8K,11481,3078.80,1,JS,SobelFilter
43,8K,11481,260.10,1,WASM,SobelFilter
43,8K,11481,3702.30,2,JS,SobelFilter
43,8K,11481,317.80,2,WASM,SobelFilter
43,8K,11481,2878.80,3,JS,SobelFilter
43,8K,11481,239.70,3,WASM,SobelFilter
43,8K,11481,2850.20,4,JS,SobelFilter
43,8K,11481,241.30,4,WASM,SobelFilter
43,8K,11481,2842.00,5,JS,SobelFilter
43,8K,11481,247.70,5,WASM,SobelFilter
43,8K,11481,2820.10,6,JS,SobelFilter
43,8K,11481,234.90,6,WASM,SobelFilter
43,8K,11481,2841.20,7,JS,SobelFilter
43,8K,11481,243.80,7,WASM,SobelFilter
43,8K,11481,2869.00,8,JS,SobelFilter
43,8K,11481,235.10,8,WASM,SobelFilter
43,8K,11481,2835.80,9,JS,SobelFilter
43,8K,11481,269.50,9,WASM,SobelFilter
43,8K,11481,2950.90,10,JS,SobelFilter
43,8K,11481,240.30,10,WASM,SobelFilter
44,8K,11093,3043.90,1,JS,SobelFilter
44,8K,11093,567.80,1,WASM,SobelFilter
44,8K,11093,4270.10,2,JS,SobelFilter
44,8K,11093,277.30,2,WASM,SobelFilter
44,8K,11093,2847.00,3,JS,SobelFilter
44,8K,11093,254.30,3,WASM,SobelFilter
44,8K,11093,2879.80,4,JS,SobelFilter
44,8K,11093,256.10,4,WASM,SobelFilter
44,8K,11093,2912.90,5,JS,SobelFilter
44,8K,11093,302.70,5,WASM,SobelFilter
44,8K,11093,2876.40,6,JS,SobelFilter
44,8K,11093,253.70,6,WASM,SobelFilter
44,8K,11093,2941.80,7,JS,SobelFilter
44,8K,11093,257.10,7,WASM,SobelFilter
44,8K,11093,2852.10,8,JS,SobelFilter
44,8K,11093,233.50,8,WASM,SobelFilter
44,8K,11093,3236.00,9,JS,SobelFilter
44,8K,11093,245.00,9,WASM,SobelFilter
44,8K,11093,2864.70,10,JS,SobelFilter
44,8K,11093,241.00,10,WASM,SobelFilter
45,8K,11055,2919.40,1,JS,SobelFilter
45,8K,11055,236.90,1,WASM,SobelFilter
45,8K,11055,2836.50,2,JS,SobelFilter
45,8K,11055,243.60,2,WASM,SobelFilter
45,8K,11055,2877.20,3,JS,SobelFilter
45,8K,11055,233.50,3,WASM,SobelFilter
45,8K,11055,3016.70,4,JS,SobelFilter
45,8K,11055,255.20,4,WASM,SobelFilter
45,8K,11055,2861.20,5,JS,SobelFilter
45,8K,11055,240.10,5,WASM,SobelFilter
45,8K,11055,3029.30,6,JS,SobelFilter
45,8K,11055,335.00,6,WASM,SobelFilter
45,8K,11055,3001.40,7,JS,SobelFilter
45,8K,11055,267.80,7,WASM,SobelFilter
45,8K,11055,3811.20,8,JS,SobelFilter
45,8K,11055,311.90,8,WASM,SobelFilter
45,8K,11055,3267.40,9,JS,SobelFilter
45,8K,11055,251.80,9,WASM,SobelFilter
45,8K,11055,2833.00,10,JS,SobelFilter
45,8K,11055,244.10,10,WASM,SobelFilter
46,8K,11154,2927.90,1,JS,SobelFilter
46,8K,11154,240.60,1,WASM,SobelFilter
46,8K,11154,2870.10,2,JS,SobelFilter
46,8K,11154,261.50,2,WASM,SobelFilter
46,8K,11154,2946.70,3,JS,SobelFilter
46,8K,11154,235.20,3,WASM,SobelFilter
46,8K,11154,2974.70,4,JS,SobelFilter
46,8K,11154,253.20,4,WASM,SobelFilter
46,8K,11154,2901.50,5,JS,SobelFilter
46,8K,11154,245.80,5,WASM,SobelFilter
46,8K,11154,2858.00,6,JS,SobelFilter
46,8K,11154,236.10,6,WASM,SobelFilter
46,8K,11154,2871.00,7,JS,SobelFilter
46,8K,11154,236.10,7,WASM,SobelFilter
46,8K,11154,2855.40,8,JS,SobelFilter
46,8K,11154,236.60,8,WASM,SobelFilter
46,8K,11154,2928.30,9,JS,SobelFilter
46,8K,11154,243.90,9,WASM,SobelFilter
46,8K,11154,2986.40,10,JS,SobelFilter
46,8K,11154,254.80,10,WASM,SobelFilter
47,8K,11521,2939.90,1,JS,SobelFilter
47,8K,11521,234.70,1,WASM,SobelFilter
47,8K,11521,2894.60,2,JS,SobelFilter
47,8K,11521,258.60,2,WASM,SobelFilter
47,8K,11521,2919.30,3,JS,SobelFilter
47,8K,11521,248.80,3,WASM,SobelFilter
47,8K,11521,3341.30,4,JS,SobelFilter
47,8K,11521,245.50,4,WASM,SobelFilter
47,8K,11521,2871.00,5,JS,SobelFilter
47,8K,11521,236.10,5,WASM,SobelFilter
47,8K,11521,2840.20,6,JS,SobelFilter
47,8K,11521,251.20,6,WASM,SobelFilter
47,8K,11521,2884.00,7,JS,SobelFilter
47,8K,11521,236.50,7,WASM,SobelFilter
47,8K,11521,2825.60,8,JS,SobelFilter
47,8K,11521,236.80,8,WASM,SobelFilter
47,8K,11521,2886.40,9,JS,SobelFilter
47,8K,11521,236.60,9,WASM,SobelFilter
47,8K,11521,2850.90,10,JS,SobelFilter
47,8K,11521,232.60,10,WASM,SobelFilter
48,8K,11895,2897.00,1,JS,SobelFilter
48,8K,11895,233.30,1,WASM,SobelFilter
48,8K,11895,4484.60,2,JS,SobelFilter
48,8K,11895,252.00,2,WASM,SobelFilter
48,8K,11895,2901.70,3,JS,SobelFilter
48,8K,11895,287.50,3,WASM,SobelFilter
48,8K,11895,2915.00,4,JS,SobelFilter
48,8K,11895,231.60,4,WASM,SobelFilter
48,8K,11895,3127.10,5,JS,SobelFilter
48,8K,11895,258.10,5,WASM,SobelFilter
48,8K,11895,2888.20,6,JS,SobelFilter
48,8K,11895,254.00,6,WASM,SobelFilter
48,8K,11895,2872.20,7,JS,SobelFilter
48,8K,11895,233.60,7,WASM,SobelFilter
48,8K,11895,2877.40,8,JS,SobelFilter
48,8K,11895,242.20,8,WASM,SobelFilter
48,8K,11895,2962.10,9,JS,SobelFilter
48,8K,11895,251.30,9,WASM,SobelFilter
48,8K,11895,2875.60,10,JS,SobelFilter
48,8K,11895,256.20,10,WASM,SobelFilter
49,8K,11993,2934.10,1,JS,SobelFilter
49,8K,11993,249.60,1,WASM,SobelFilter
49,8K,11993,2861.00,2,JS,SobelFilter
49,8K,11993,235.40,2,WASM,SobelFilter
49,8K,11993,2885.60,3,JS,SobelFilter
49,8K,11993,235.90,3,WASM,SobelFilter
49,8K,11993,2880.00,4,JS,SobelFilter
49,8K,11993,236.60,4,WASM,SobelFilter
49,8K,11993,2839.60,5,JS,SobelFilter
49,8K,11993,244.20,5,WASM,SobelFilter
49,8K,11993,2862.00,6,JS,SobelFilter
49,8K,11993,249.70,6,WASM,SobelFilter
49,8K,11993,2855.70,7,JS,SobelFilter
49,8K,11993,234.80,7,WASM,SobelFilter
49,8K,11993,2842.40,8,JS,SobelFilter
49,8K,11993,240.40,8,WASM,SobelFilter
49,8K,11993,2939.50,9,JS,SobelFilter
49,8K,11993,239.70,9,WASM,SobelFilter
49,8K,11993,2907.90,10,JS,SobelFilter
49,8K,11993,257.50,10,WASM,SobelFilter
50,8K,11804,2972.60,1,JS,SobelFilter
50,8K,11804,233.60,1,WASM,SobelFilter
50,8K,11804,2857.90,2,JS,SobelFilter
50,8K,11804,249.70,2,WASM,SobelFilter
50,8K,11804,2846.60,3,JS,SobelFilter
50,8K,11804,238.80,3,WASM,SobelFilter
50,8K,11804,2879.90,4,JS,SobelFilter
50,8K,11804,241.60,4,WASM,SobelFilter
50,8K,11804,2840.30,5,JS,SobelFilter
50,8K,11804,238.60,5,WASM,SobelFilter
50,8K,11804,4630.70,6,JS,SobelFilter
50,8K,11804,299.10,6,WASM,SobelFilter
50,8K,11804,2982.30,7,JS,SobelFilter
50,8K,11804,260.70,7,WASM,SobelFilter
50,8K,11804,2948.40,8,JS,SobelFilter
50,8K,11804,247.50,8,WASM,SobelFilter
50,8K,11804,2865.00,9,JS,SobelFilter
50,8K,11804,240.40,9,WASM,SobelFilter
50,8K,11804,2827.90,10,JS,SobelFilter
50,8K,11804,246.20,10,WASM,SobelFilter
